"Weihnachte
n 2011",Zentrale,Offsetlithographie,,"Lager
Geschenke"
,,,,
30.05.2012,Zentrale,Wandbehang,,"Lager
Geschenke"
,,,,
06.07.2012,Zentrale,kl. Dolch,,"Lager
Geschenke"
,,,,
n.n.,Zentrale,Eau de Toilette,,"Lager
Geschenke"
,,,,
26.03.2012,Zentrale,Stickerei,,"Lager
Geschenke"
,,,,
09.05.2012,Zentrale,gerahmtes Foto,,"Lager
Geschenke"
,,,,
19.07.2012,Zentrale,"Große Stahlschale länglich,
silberfarben",,"Lager
Geschenke"
,,,,
22.08.2012,Zentrale,Glaskaraffe,,BM Büro
,,,,
22.08.2012,Zentrale,2 Gläser,,BM Büro
,,,,
22.08.2012,Zentrale,"100 Jahre Liechtenstein
Briefmarken",,"Lager
Geschenke"
,,,,
24.08.2012,Zentrale,Rotes Keramikschälchen,,BM Küche
,,,,
24.08.2012,Zentrale,Kochbuch Bent Stiansen,,"Lager
Geschenke"
,,,,
24.08.2012,Zentrale,"Manschettenknöpfe und
Kravattennadel",,"Lager
Geschenke"
,,,,
28.08.2012,Zentrale,"Waldmann Füller mit
Namensgravur",,BM Büro
,,,,
28.08.2012,Zentrale,"“Sakurai Lacquer” Dose, schwarz",,BM Büro
,,,,
30.08.2012,Zentrale,"Holzrahmen 16x17 cm mit
Einlegemotiv silber, gold,
kupferfarben mit Steinen",,"Lager
Geschenke"
,,,,
30.08.2012,Zentrale,"Säule mit rundem Sockel mit
kleiner Soldaten-Falken-Löwen
Statue",,"Lager
Geschenke"
,,,,
30.08.2012,Zentrale,"Bild mit zwei Frauen in
Landestracht mit braunem
Rahmen",,BM-Vz
,,,,
,,,,
30.08.2012,Zentrale,Schwarze Aktentasche,,"Lager
Geschenke"
,,,,
02.09.2012,Zentrale,"Nachbildungen von sechs “Dow-
Booten” in roter Box",,"Lager
Geschenke"
,,,,
02.09.2012,Zentrale,"6 Parfümflacons und 1 Box
Duftholz in weiß lackierter
Holzbox",,"Lager
Geschenke"
,,,,
12.09.2012,Zentrale,Silberfarbene Pferdestatue,,"Lager
Geschenke"
,,,,
12.09.2012,Zentrale,Mosaik,,"Lager
Geschenke"
,,,,
12.09.2012,Zentrale,zwei Porzellanschälchen,,"Lager
Geschenke"
,,,,
12.09.2012,Zentrale,eine Vase,,"Lager
Geschenke"
,,,,
28.09.2012,Zentrale,"Orientalisches Schmuckset, Silber",,"Lager
Geschenke"
,,,,
26.07.2012,"Addis
Abeba","2 Paar Damenschuhe, Leder, von
ARA",,"Lager
Geschenke"
,,,,
28.09.2012,N.N.,Maniküreset,,"Lager
Geschenke"
,,,,
07.08.2012,Jakarta,"Porzellan-Teller von Güral
Porselen Türkei",,"Lager
Geschenke"
,,,,
21.09.2012,Zentrale,Teppich,,"Büro des SO-
AFG-PAK"
,,,,
04.09.2012,Zentrale,Teppich in grünem Beutel,,"Lager
Geschenke"
,,,,
07.09.2012,Zentrale,USB-Stick,,"Lager
Geschenke"
,,,,
07.09.2012,Zentrale,Silbernes Lesezeichen,,"Lager
Geschenke"
,,,,
07.09.2012,Zentrale,Terrakotta Glockenform-Figur,,"Lager
Geschenke"
,,,,
20.09.2012,Zentrale,"Silver Picture of Hoan Kiem Lake
– Phuc Tin Shop",,"Lager
Geschenke"
,,,,
24.09.2012,Zentrale,Brauner Ledergeldbeutel,,"Lager
Geschenke"
,,,,
24.09.2012,Zentrale,Minh Long Vase mit Blumenmotiv,,BM Büro
,,,,
24.09.2012,Zentrale,Holzsegelboot in Holzkiste,,"Lager
Geschenke"
,,,,
11.10.2012,Zentrale,"Hohe Keramikschale, tief, Muster
innen rot, außen weiß/braun
gesprenkelt",,"Lager
Geschenke"
,,,,
11.10.2012,Zentrale,"1:18 Kyosho Original Die-Cast
BMW X1 xDrive 28i",,"010-
Sekretariat"
,,,,
11.10.2012,Zentrale,"750 ml Flasche Sekt, Weinhandel
und Versand Bremer Ratskeller,
Gusto Bistro-Café Shanghai in
dunkelblauem Lederetui",,"Lager
Geschenke"
,,,,
11.10.2012,Zentrale,"4-teiliges Teeservice mit
Teekanne, weiß mit
Seerosenmotiv in braunem
Lederkoffer",,"Lager
Geschenke"
,,,,
13.10.2012,Zentrale,"Flacher Glasteller,
dunkelblau/gelb gesprenkelt mit
Bildmotiv in der Mitte (Stadt am
Meer)",,"Lager
Geschenke"
,,,,
15.10.2012,Zentrale,"Bilderrahmen dunkelbraun mit
Figur aus 925 Silber,
handgemacht",,"Lager
Geschenke"
,,,,
18.10.2012,Zentrale,"Teeglas, goldfarbener Sockel",,"Lager
Geschenke"
,,,,
19.10.2012,Zentrale,"Teller aus Urushi-Holz, schwarz
mit Blumenmuster",,"Lager
Geschenke"
,,,,
13.10.2012,Zentrale,"Gezeichnete Karikatur des
Ministers",,"Lager
Geschenke"
,,,,
23.10.2012,Zentrale,"Kupferfarbenes Bild mit
mongolischen Reitern, Yurten,
Vieh: breiter dunkelbrauner
Rahmen",,"Lager
Geschenke"
,,,,
26.10.2012,Zentrale,Hippo aus Jade,,VZ BM
,,,,
31.10.2012,Zentrale,"Bild 
ca. 200x150 
auf
Leinwand,Rottöne",,"PersRef. VZ
2.0.77"
,,,,
01.11.2012,Zentrale,"Holzschnitzerei auf Rahmen mit
goldfarbenem Rahmen",,"Lager
Geschenke"
,,,,
,,,,
01.11.2012,Zentrale,"Pferdekopf Holzschnitzerei 
1m
hoch)",,BM-Vz
,,,,
06.11.2012,Zentrale,Silber-Gedenkmütze,,"Lager
Geschenke"
,,,,
06.11.2012,Zentrale,"Männer-Sakko, blau",,"Lager
Geschenke"
,,,,
14.11.2012,Zentrale,"Gemälde, Straßenmotiv 120x120,
schwarzer Rahmen",,VZ BM
,,,,
21.11.2012,Zentrale,Porzellan Mauerelement,,"Lager
Geschenke"
,,,,
23.11.2012,Zentrale,Kamelminiatur silberfarben,,"Lager
Geschenke"
,,,,
06.12.2012,Zentrale,"Armbanduhr 
Swiss Continental,
Armband weist Gebrauchsspuren
auf.",ca.200,"Lager
Geschenke"
,,,,
06.12.2012,Zentrale,Bild,,"Dienstzimmer
3.3.21"
,,,,
06.12.2012,Zentrale,Baumwoll-/Seidentuch,,"Lager
Geschenke"
,,,,
06.12.2012,Zentrale,Gerry Weber Tasche hellbraun,"ca. 50","Lager
Geschenke"
,,,,
06.12.2012,Zentrale,Gerry Weber Tasche dunkelbraun,"ca. 50","Lager
Geschenke"
,,,,
06.12.2012,Zentrale,"Orientalisches Schmuckset, Silber",,"Lager
Geschenke"
,,,,
06.12.2012,Zentrale,1 Krawatte Chan Soma,,"Lager
Geschenke"
,,,,
06.12.2012,Zentrale,1 Jambia Krumdolch,,"Lager
Geschenke"
,,,,
21.11.2012,Zentrale,"Münze 
Replika Silber Dinar 1345-
1355)",,"Lager
Geschenke"
,,,,
26.11.2012,Zentrale,Blumenvase (Lapislazuli),,"Lager
Geschenke"
,,,,
13.12.2012,Zentrale,"Beige Tischdecke mit
Blumenstickerei",,"Lager
Geschenke"
,,,,
13.12.2012,Zentrale,"Kleines Silberschälchen in roter
Box",,"Lager
Geschenke"
,,,,
19.12.2012,Zentrale,Stifteständer aus Holz,,"Lager
Geschenke"
,,,,
,,,,
,,,,
15.01.2013,Zentrale,Holzskulptur „Intimité“,,"Lager
Geschenke"
,,,,
,,,,
16.01.2013,Zentrale,"Gemälde „Porte de Chef“ -
N'Guessan Essah Marcel",,BM-Vorzimmer
,,,,
01.02.2013,Zentrale,"Porzellanvase „The Great Silk
Road“",,"Lager
Geschenke"
,,,,
29.01.2013,Prag,"Kristallbriefbeschwerer beim
Transport von 1-PV-511 fallen
gelassen, an der linken Ecke
beschädigt)",,"Lager
Geschenke"
,,,,
29.01.2013,Prag,Kristallkaraffe,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,"T-Shirt 
in Folie verpackt",,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Tischfigur,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Sammler Briefmarken,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Steinschatulle aus Lapislazuli,,"Lager
Geschenke"
,,,,
22.01.2013,Zentrale,Stifteset der Marke Cross,"ca. 150","Lager
Geschenke"
,,,,
22.01.2013,Zentrale,Herrenarmbanduhr EDOX,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Weinset Xsara (3 Flaschen),,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,"Brieföffner, versilbert",,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Tischlupe,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,"Lesezeichen, versilbert",,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Handspiegel,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Brieföffner und Lupe (Set),,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Halskette,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Seidentuch Louis Vuitton,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,"Eau de Toilette „Mont Blanc
Legend“",,"Lager
Geschenke"
,,,,
11.01.2013,Zentrale,Schreibset Cerruti 1881,,"Lager
Geschenke"
,,,,
11.01.2013,Zentrale,Schreibset Cerruti 1882,,"Lager
Geschenke"
,,,,
11.01.2013,Zentrale,Schreibset Cerruti 1883,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Konfektschale,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Brieföffner,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Parfum „Hugo Boss“,,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,"Armbändchen, versilbert",,"Lager
Geschenke"
,,,,
14.01.2013,Zentrale,Halskette,,"Lager
Geschenke"
28.01.2013,Zentrale,"Alabaster Kerzenhalter mit
Blumenmotiv Lapis, Malachit,
Koralle, Türkis",,"Lager
Geschenke"
,,,,
11.02.2013,Zentrale,"Nachbildung vergoldet Tempel
Borobodur",,"Lager
Geschenke"
,,,,
11.02.2013,Zentrale,3D Darstellung Borobodur in Glas,,"Lager
Geschenke"
,,,,
21.02.2013,Zentrale,"Laute mit Steinbockkopf Silber
(gerahmt)",,"Lager
Geschenke"
,,,,
21.02.2013,Zentrale,"Landeswappen Albanien Silber
(gerahmt)",,"Lager
Geschenke"
,,,,
21.02.2013,Zentrale,Tintenfässchen mit Feder Silber,,"Lager
Geschenke"
,,,,
25.02.2013,Zentrale,"3 D Darstellung Thomas
Jefferson in Glas",,"Lager
Geschenke"
,,,,
05.02.2013,Zentrale,"Acryl auf Leinwand 40/60 “Neues
wächst” - Sven Zeughardt",,"Lager
Geschenke"
,,,,
04.03.2013,Zentrale,2 Enten aus Holz,,"Lager
Geschenke"
,,,,
13.03.2013,Zentrale,"Silberner Matetee-Becher mit
Trinkhalm (Bombilla) in Holzkiste",,"Lager
Geschenke"
,,,,
13.03.2013,Zentrale,"Silberne Blüte auf schwarzem
Samt in einem goldenen
Bilderrahmen",,"Lager
Geschenke"
,,,,
,,,,
14.03.2013,Zentrale,"4-er Set Gedenkmünzen 
eckig
in Schatulle in Buchform",,"Lager
Geschenke"
,,,,
19.03.2013,Zentrale,"Silberner, spitzenförmiger Ständer
für Duftblüten",,"Lager
Geschenke"
,,,,
19.03.2013,Zentrale,"Silberner Zweig mit Blättern und
Früchten aus Duftholz",,"Lager
Geschenke"
,,,,
19.03.2013,Zentrale,"Baumskulptur mit silbernen
Blättern und Holzfrüchten (in
verziertem Silberrahmen)",,"Lager
Geschenke"
,,,,
22.03.2013,Zentrale,"Russische Lackminiatur-Malerrei
zum Anbringen an die Wand (ca.
50 cm x 25 cm)",,"Lager
Geschenke"
08.04.2013,Zentrale,Schuhputzset im Etui,,"Lager
Geschenke"
,,,,
19.02.2013,Zentrale,"Jemenitischer Krummdolch mit
Gurt",,Büro 3-B-1
,,,,
08.04.2013,Zentrale,"Bilderrahmen mit
Miniaturreitzubehör (Aperos
Criollos)",,"Lager
Geschenke"
,,,,
09.04.2013,Zentrale,"Niederländische Holzschuhe Gr.
45",,"Lager
Geschenke"
,,,,
10.04.2013,Zentrale,Silberner Bilderrahmen,,"Lager
Geschenke"
,,,,
18.04.2013,Zentrale,Bemalter Prozellan Teller “Yildiz”,,"Lager
Geschenke"
,,,,
27.04.2013,Zentrale,"Kleiner Holzstuhl mit Plakette Kofi
Anan Center",,"Lager
Geschenke"
,,,,
27.04.2013,Zentrale,"Gewebter Schal 
Blautöne 
Kofi
Anan Center",,"Lager
Geschenke"
,,,,
28.04.2013,Zentrale,"Bunte Tonschale 
beschädigt –
abgebrochene Randstücke)",,"Lager
Geschenke"
,,,,
30.04.2013,Zentrale,"Dunkle Holzskulptur
(verschlungene Körper)",,"Lager
Geschenke"
,,,,
30.04.2013,Zentrale,Holzuntergestell für einen Tisch,,"Lager
Geschenke"
,,,,
26.04.2013,Zentrale,"Glasabbildung Belgien “Val Saint
Lambert”",,"Lager
Geschenke"
,,,,
06.05.2013,Zentrale,"Kleiner Tonkrug mit
Silberverzierung “Arieh Klein Ltd
Jerusalem”",,"Lager
Geschenke"
,,,,
,,,,
18.05.2013,Zentrale,"Rote Stickerei in braunem
Holzrahmen (50x50)",,"Lager
Geschenke"
,,,,
19.05.2013,Zentrale,"Holzkästchen Künsterlin Mari a
Jovanovic)",,"Lager
Geschenke"
,,,,
19.05.2013,Zentrale,Labarum Abbildung auf Holzplatte,,"Lager
Geschenke"
,,,,
19.05.2013,Zentrale,"Runde Plakette mit serbischem
Nationalwappen",,"Lager
Geschenke"
,,,,
20.05.2013,Zentrale,"Kleine Mutter Teresa Statue,
goldfarben",,"Lager
Geschenke"
,,,,
20.05.2013,Zentrale,"Silberfarbener Rahmen mit
Blumenabbildung (silberfarben)",,"Lager
Geschenke"
,,,,
26.05.2013,Zentrale,"Rot bemalte Holzvase in blauer
Kiste",,"Lager
Geschenke"
,,,,
28.05.2013,Zentrale,Roter Teppich,,"Lager
Geschenke"
,,,,
01.05.2013,Zentrale,"Bild von Guenther Uecker 
in
Besitz BM - materieller Wert
durch BM an Bundeskasse
überwiesen am 24.05.-Vermerk
an 109-011)",,BM
,,,,
29.05.2013,Zentrale,Manschettenknöpfe (Verbleib BM),,BM
,,,,
30.05.2013,Zentrale,Manschettenknöpfe (Verbleib BM),,BM
,,,,
01.06.2013,Zentrale,Manschettenknöpfe (Verbleib BM),,BM
,,,,
03.06.2013,Zentrale,"Ölgemälde Der Weise
(in den Kunstbestand des AA
übernommen - Fr. Welther 115-2)",,"Kunstbesta
nd AA"
,,,,
05.06.2013,Zentrale,"Ben arong handbemaltes
Porzellanpferd (Büro BM)",,"Lager
Geschenke"
,,,,
06.06.2013,Zentrale,"Schiffsabbildung Bernstein in
Holzrahmen",,"Lager
Geschenke"
,,,,
08.06.2013,Zentrale,Teppich,,"Lager
Geschenke"
,,,,
08.06.2013,Zentrale,"Urnenartiges Gefäß 
blau-rot-
okka)",,"Lager
Geschenke"
,,,,
09.06.2013,Zentrale,Plakette mit Gesicht,,"Lager
Geschenke"
09.06.2013,Zentrale,Kannengefäß Lapislazuli,,"Lager
Geschenke"
09.06.2013,Zentrale,Traditioneller Kaftan,,"Lager
Geschenke"
07.11.2012,Zentrale,Fruchtschale,,"Lager
Geschenke"
24.10.2012,Zentrale,Bastvase/DVD,,"Lager
Geschenke"
22.10.2012,Zentrale,"Beutel, Vogel/ Schachtel aus Holz",,"Lager
Geschenke"
09.11.2012,Zentrale,Dose,,"Lager
Geschenke"
N.N.,Zentrale,"Anhänger,",,"Lager
Geschenke"
N.N.,Zentrale,Briefbeschwerer (Lupe),,"Lager
Geschenke"
N.N.,Zentrale,Teelichthalter,,"Lager
Geschenke"
29.05.2013,Zentrale,Lackdose,,"Lager
Geschenke"
21.11.2012,Zentrale,Schreibgarnitur/ Holzschild,,"Lager
Geschenke"
26.11.2012,Zentrale,Teller,,"Lager
Geschenke"
02.11.2012,Zentrale,Brosche,,"Lager
Geschenke"
22.10.2012,Zentrale,Armband,,"Lager
Geschenke"
25.09.2012,Zentrale,Münze,,"Lager
Geschenke"
14.09.2012,Zentrale,Teppich,,"Lager
Geschenke"
07.11.2012,Zentrale,Münze,,"Lager
Geschenke"
11.09.2012,Zentrale,Bezug,,"Lager
Geschenke"
16.08.2012,Zentrale,Brosche,,"Lager
Geschenke"
01.03.2013,Zentrale,Gefäß,,"Lager
Geschenke"
20.11.2012,Zentrale,Tuch,,"Lager
Geschenke"
N.N.,Zentrale,Manschettenknöpfe,,"Lager
Geschenke"
17.12.2012,Zentrale,Tuch,,"Lager
Geschenke"
N.N.,Zentrale,Tischdecke,,"Lager
Geschenke"
N.N.,Zentrale,"Geldbörse, Schlüsseltasche",,"Lager
Geschenke"
N.N.,Zentrale,Sandbild,,"Lager
Geschenke"
14.01.2013,Zentrale,Teller,,"Lager
Geschenke"
11.06.2012,Zentrale,Bild,,"Lager
Geschenke"
06.05.2013,Zentrale,Rahmen,,"Lager
Geschenke"
28.05.2013,Zentrale,Münzen,,"Lager
Geschenke"
30.11.2012,Zentrale,Tuch/DVD/Broschüre,,"Lager
Geschenke"
04.06.2013,Zentrale,"Messing Eiswagen mit Eismann
und Sonnenschirm",,"Lager
Geschenke"
13.06.2013,Zentrale,Runder silberfarbener Teller,,"Lager
Geschenke"
18.06.2013,Zentrale,Armreif aus Jade,,"Lager
Geschenke"
26.06.2013,Zentrale,"Symbols of Ireland Harp",,"Lager
Geschenke"
02.07.2013,Zentrale,Silberschale in Schwanenform,,"Lager
Geschenke"
02.07.2013,Zentrale,Silbermünze und Silber Banknote,,"Lager
Geschenke"
03.07.2013,Zentrale,"Teller mit Motiv Red Castle
Tripolis",,"Lager
Geschenke"
,,,,
04.07.1905,Zentrale,"Buch American National Parks",,"Bibliothek
Büro StS
Braun"
,,,,
2012,Zentrale,"Wappen der Palästinensischen
Polizei",,"Lager
Geschenke"
,,,,
2012,Zentrale,Holzvase mit Schatulle,,"Lager
Geschenke"
,,,,
2012,Zentrale,"Porzellan-Teedose u. Porzellan-
Schale mit Deckel",,"Lager
Geschenke"
,,,,
2012,Zentrale,Silberschatulle in Holzschatulle,,"Lager
Geschenke"
,,,,
2012,Zentrale,"Porzellanteller, versch. Grüntöne
und rosa (Größe eines
Desserttellers)",,"Lager
Geschenke"
,,,,
2012,Zentrale,Bilderrahmen,,"Lager
Geschenke"
,,,,
2012,Zentrale,"Buch Ein Reformer auf dem
Thron",,Bibliothek 117
,,,,
2012,Zentrale,"Afghanischer Teppich 
Brücke ,
Maße ca. 100cm x 120cm",,"Büro StS
Braun"
,,,,
2012,Zentrale,"2x Bahrain Delmon Seals 3000
B.C.",,"Lager
Geschenke"
,,,,
2012,Zentrale,"Bilderrahmen sowie bild mit
Blumen und Schmetterlingsmotiv
aus Edelsteinen",,"Lager
Geschenke"
,,,,
2012,Zentrale,"Bilderrahmen mit Papyrusbild
(From the tomp (!) of Queen
Nefertari",,"Lager
Geschenke"
,,,,
26.06.2013,Zentrale,"Lederbrieftasche A4
(schwarz/braun)",,"Lager
Geschenke"
,,,,
04.07.2013,Zentrale,kleines Silbertablett mit Gravur,,"Lager
Geschenke"
,,,,
19.07.2013,Zentrale,"Porzellanskulptur LLADRO
Fraternitas, 26x31, Ernest
Massuet",,"Lager
Geschenke"
30.07.2013,Zentrale,Teppich 220x300,,Büro BM
,,,,
12.08.2013,Zentrale,Gerahmte Wandstickerei,,"Lager
Geschenke"
,,,,
12.08.2013,Zentrale,"Bild Olivenbaum/Friedenstaube",,"Lager
Geschenke"
,,,,
14.08.2013,Zentrale,Teppich 170x90cm,,"Lager
Geschenke"
14.08.2013,Zentrale,silberfarbener Flacon,,"Lager
Geschenke"
,,,,
09.09.2013,"Botschaft
Bagdad","Herrenarmbanduhr Marke Jovial
(4545 G)",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Vase und Elefantenstatuette -
vergoldet",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"vergoldetes Schalenset mit
Tablett",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Kugelschreiber mit Krokodilsleder
in Holzbox",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Seidentuch, silberner Fotorahmen
mit Email-Einlage (Italien)",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"traditionelle usbekische
Damenjacke - bestickt",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"The Michael Werner Collection -
Bildband der Galerie Michael
Werner I sat Beauty on my knees
… and I relived her",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,persische Pfeife,,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"elektronisches Gerät
(Lautsprechersystem)",,"Lager
Geschenke"
,,,,
09.09.2013,"Botschaft
Conakry","Schreibset 
Füller und
Kugelschreiber der Marke Daniel
Hechter)",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,Perlenkette,,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"4 Audio-CDs Die Saga von egill
und von Grettir",,"Lager
Geschenke"
,,,,
09.09.2013,"Botschaft
Bagdad",Damenuhr der Firma OPTIMA,,Tresor
09.09.2013,"GK
Bordeaux","Fayence-Schale und Mokka-
Tassen + Büchlein Sagesoes",,"Lager
Geschenke"
,,,,
09.09.2013,"Botschaft
Peking",Briefmarkensammlung,,"Lager
Geschenke"
,,,,
09.09.2013,"Botschaft
Prag","Schale aus böhmischem Glas mit
Granatsteinen",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Kästchen, Lapislazuli",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Schale , Lapislazuli",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,Silberteller mit Porzellan,,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,Kunstmappe,,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,2 Satz Tischwäsche,,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,Satz Olympia-Abzeichen,,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Porzellanschale, bemalt",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"silberne Gedenkmünze zu 130
Jahre Nationalbank",,"Lager
Geschenke"
,,,,
09.09.2013,"Botschaft
Bagdad","Kugelschreiber, Mont Blanc
(Princesse de Monaco, Mod.
106632)",ca. 650,Tresor
09.09.2013,"Botschaft
Rom","Kugelschreiber 
Thailand ,
Kästchen mit Münze (Libanon)",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,"Vase und Elefantenstatuette -
vergoldet",,"Lager
Geschenke"
,,,,
09.09.2013,Zentrale,Damenuhr,,"Lager
Geschenke"
,,,,
17.09.2013,Zentrale,Bild Tempel in Bagan,,"Lager
Geschenke"
,,,,
19.11.2013,Zentrale,Silberschale,,"Lager
Geschenke"
,,,,
05.11.2013,Zentrale,Holzkiste mit buntem Deckel,,"Lager
Geschenke"
,,,,
07.10.2013,Zentrale,"Replica Bronze Kolkhetian
Buckle Giorgi Eteria",,"Lager
Geschenke"
,,,,
31.10.2013,Zentrale,"Holzbox mit 2 Silbermünzen mit
Kirchenmotiven",,"Lager
Geschenke"
,,,,
30.10.2013,Zentrale,Vase,,"Lager
Geschenke"
,,,,
07.09.2013,Zentrale,"Gerahmtes Bild Laiko tekma,
1995 Alfonsas Cepauskas",,"Lager
Geschenke"
,,,,
30.10.2013,Zentrale,Teppich,,"Lager
Geschenke"
,,,,
19.11.2013,Zentrale,Bild Abbas,,"Lager
Geschenke"
,,,,
21.06.2013,Zentrale,Bild,,"Lager
Geschenke"
,,,,
10.11.2013,Zentrale,silberne Manschettenknöpfe,,"Lager
Geschenke"
,,,,
12.11.2013,Zentrale,"Abbildung Maqta Fort Abu Dhabi
in braunem Rahmen in Box",,"Lager
Geschenke"
,,,,
12.11.2013,Zentrale,Segelschiff in blauem Koffer,,"Lager
Geschenke"
,,,,
18.11.2013,Zentrale,"Glasschale Villeroy & Boch mit
EAD Logo",,"Lager
Geschenke"
,,,,
18.11.2013,Zentrale,"Füllhorn silberfarben mit
Pferdekopf als Fuß",,"Lager
Geschenke"
,,,,
27.11.2013,Zentrale,"Stich Berg-Gletschermotiv mit
Bergsteigern (schwarz-weiß) mit
silbernen Rahmen",,"Lager
Geschenke"
,,,,
02.12.2013,Zentrale,"Gemälde Berg/Savanne mit
Zebras",,"Lager
Geschenke"
,,,,
02.12.2013,Zentrale,"Faber-Castell Intuition Füllhalter
und Drehkugelschreiber Terra","Internet ca.
500",Tresor
,,,,
02.12.2013,Zentrale,Manschettenknöpfe,,Besitz BM
,,,,
16.12.2013,Zentrale,Porzellan Elefant,,"Lager
Geschenke"
,,,,
10.12.2013,Zentrale,Narai Phand Porzellangefäß,,"Lager
Geschenke"
,,,,
