22.05.2006,Zentrale,"Marmorblock 13,5x7,5cm","","Lager
Geschenke"
"","","","",""
???,Zentrale,"Wasserturm in durchsichtiger
Figur","","Lager
Geschenke"
"","","","",""
16.03.2007,Zentrale,"Asfour Crystal, Kristallkugel auf
silbernem Sockel, stellt einen
ägyptischen Foul Topf dar, ca
10cm","","Lager
Geschenke"
"","","","",""
12.06.2007,Zentrale,"Buch ""Time and the River"" von
Prince Bolkiah","","Lager
Geschenke"
"","","","",""
01.01.2007,Zentrale,"Relief of Rhyton Thracian Gold
Treasure 4th Century","","Lager
Geschenke"
"","","","",""
13.06.2008,Zentrale,"Chinesischer Stempel aus
Shoushan Stein, Provinz Fujian,
mit Drachenmotiv. Stempel:
Deutschland und China -
gemeinsam in Bewegung, an der
Seite sind die Namen der beiden
Außenminister graviert","","Lager
Geschenke"
"","","","",""
01.01.2007,Zentrale,"Leder Kreditkartenetui dunkelgrün
mit Initialen FWS","","Lager
Geschenke"
"","","","",""
25.04.2006,Zentrale,"Silberschale mit Namensplakette
(fehlt) Kasuri, rund Durchmesser
16cm","","Lager
Geschenke"
"","","","",""
07.12.2006,Zentrale,"Silberne Schmuckdose mit rosa
Blütenbesatz ca. 6x6x5cm","","Lager
Geschenke"
"","","","",""
"","","","",""
31.05.2006,Zentrale,"Dolch, goldener Schaft, Griff in
Form eines Vogels, rot/blau-
gestreift, ca 33cm in Holzschatulle","","Lager
Geschenke"
"","","","",""
31.12.2006,Zentrale,"EU-Briefmarken im goldenen
Rahmen, 20x21cm","","Lager
Geschenke"
"","","","",""
28.03.2007,Zentrale,"Wandteller aus Leder mit
Applikationen 26cm Durchmesser","","Lager
Geschenke"
"","","","",""
13.06.2008,Zentrale,in Holz gefasste Goldplakette,"","Lager
Geschenke"
"","","","",""
12.06.2007,Zentrale,"25th Anniversary of Brunei
currency board 1967-1992 sieben
Silbermünzen versch. Werts","",Tresor
"","","","",""
28.05.2007,Zentrale,Silbernes Döschen,"","Lager
Geschenke"
"","","","",""
29.05.2006,Zentrale,"Bild, Picasso Gallery, Gold/Silber
Applikation, rot/blauer Hintergrund
(zerrissener Stern), Crystal
Gallery ""ADGAS""","","Lager
Geschenke"
"","","","",""
????,Zentrale,Vase blau,"","Lager
Geschenke"
"","","","",""
15.03.2007,Zentrale,Miniatur Porzellanservice,"","Lager
Geschenke"
"","","","",""
23.11.2006,Zentrale,"Modellauto Porsche 
Verpackung
defekt)","","Lager
Geschenke"
"","","","",""
???,Zentrale,"Vase 
bauchig mit
Goldverzierung)","","Lager
Geschenke"
"","","","",""
27.08.2014,Zentrale,Briefbeschwerer Glas,"","Lager
Geschenke"
"","","","",""
27.11.2014,Zentrale,"Holzfigur ""Jäger""","","Lager
Geschenke"
"","","","",""
05.12.2014,Zentrale,Holzschatulle,"","Lager
Geschenke"
"","","","",""
05.12.2014,Zentrale,Teppich,"","Lager
Geschenke"
"","","","",""
09.12.2014,Zentrale,"Mosaikvogel auf schwarzem
Sockel in Holzschatulle","","Lager
Geschenke"
"","","","",""
???,Zentrale,"Abbildung Turm in silberfarbenem
Rahmen","","Lager
Geschenke"
22.12.2014,Zentrale,"Porzellanteller blaue
Blumentmotive","","Lager
Geschenke"
22.12.2014,Zentrale,Skulptur Gitarrenspieler/Tänzerin,"","Lager
Geschenke"
