"Glassockel mit Inschrift 'Als Dank für Ihren Beitrag zur Saudi Arabischen Kulturwoche'", 2014, 09, 30, 00.00, False, False, Lager Geschenke, fail, AA
"Silberteller, 20cm Durchmesser", 2014, 09, 30, 00.00, False, False, Lager Geschenke, fail, AA
"Wandteller Gulf Research Center'", silber", 2014, 10, 12, 00.00, False, False, Lager Geschenke, fail
"Teeservice, (Kupfer, vergoldet)", 2014, 10, 14, 00.00, False, False, Lager Geschenke, fail, AA
"Goldmünzen, Sotschi (Russland)", 2014, 10, 14, 00.00, False, False, Lager Geschenke, fail, AA
"Bild-Bronze", 2014, 10, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Ring, silber", 2014, 10, 12, 00.00, False, False, Lager Geschenke, fail, AA
"Gebetskette", 2014, 10, 12, 00.00, False, False, Lager Geschenke, fail, AA
"Foto im Rahmen, schwarz-weiss", 2014, 10, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Vase mit Vogel-Blumen Motiven", 2014, 10, 09, 00.00, False, False, Lager Geschenke, fail, AA
"gerahmtes Bild 'Ibadan Praise Singer'", 2014, 10, 21, 00.00, False, False, Lager Geschenke, fail, AA
"gerahmtes lgemälde (Segelboote)", 2014, 10, 22, 00.00, False, False, Lager Geschenke, fail, AA
"10 Briefmarken in Rahmen", 2014, 10, 23, 00.00, False, False, Lager Geschenke, fail, AA
"3 Goldmünzen in Holzbox", 2014, 10, 23, 00.00, False, False, Lager Geschenke, fail, AA
"6 Silbermünzen mit Kirchenmotiven in Holzbox", 2014, 10, 23, 00.00, False, False, Lager Geschenke, fail, AA
"Herrenarmbanduhr der Marke Tissot, schwarzes Lederarmband", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Geschenk-Set  Kravatte, Einstecktuch, Gürtel, Portemonaie) in Holzbox", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Herrenarmbanduhr EBOHR, Lederarmband An: Bo Peking", 2014, 06, 13, 00.00, False, False, Lager Geschenke, fail, AA
"Stift der Marke 'Mont Blanc' An: Bo Doha", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Mont Blanc-Kugelschreiber An: Bo Chisinau", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Herrenarmbanduhr  Pilotenuhr ROTARY An: Bo Riad", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Pulsuhr  ein Teil im Karton fehlt, was?) An: Bo Peking", 2014, 11, 06, 90, False, True, Lager Geschenke, fail, AA
"Gedenkmünze Brunei", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"kleines gerahmtes Bild", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Schal Cesare Gatti An: Bo Moskau", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Jadepferd An: Bo Peking", 2014, 09, 30, 125, False, True, Lager Geschenke, fail, AA
"Geschenk-Set  Kravatte, Enstecktuch, Gürtel, Portemonaie) in Holzbox", Juli 2014, 09, 30, 00.00, False, False, Lager Geschenke, fail, AA
"Herrenarmbanduhr EDOX Day Retrograde", September 2014, 09, 30, 700, False, True, Lager Geschenke, fail, AA
"Herrenarmbanduhr ROLEX 'Oyster Perpetual Datejust' An: Bo Doha", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Tee-Service An: 5-B-2", 2014, 11, 06, 00.00, False, False, Lager Geschenke, fail, AA
"Uhr mit versch. Funktionen (Kompass, Temperatur, Uhrzeit)", 2014, 10, 26, 00.00, False, False, Lager Geschenke, fail, AA
"Kugelschreiber (Rimador)", 2014, 10, 26, 00.00, False, False, Lager Geschenke, fail, AA
"Wandplakette", 2014, 10, 26, 00.00, False, False, Lager Geschenke, fail, AA
"weiße Keramikschale mit Deckel", 2014, 11, 01, 00.00, False, False, Lager Geschenke, fail, AA
"Holzbild 'Changdeokgung Palace'", 2014, 11, 01, 00.00, False, False, Lager Geschenke, fail, AA
"Modell 'R-80' Regionalverkehrsflugzeugprojekt", 2014, 11, 02, 00.00, False, False, Verbleib bei Ref. 405 (zust. Fachreferat), fail, AA
"Batik Schal orange", 2014, 11, 02, 00.00, False, False, Lager Geschenke, fail, AA
"Herrenarmbanduhr", 2014, 11, 24, 00.00, False, False, Lager Geschenke, fail, AA
