|Manschettenknöpfe|, 2015, 06, 17, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Silbermünze in Herzform mit Schwanenmotiv|, 2015, 00, 00, 00.00, false, false,| Geschenkelager|, fail, AA
|Saxophonspieler-Holzfigur (010-6)|, 2015, 07, 16, 00.00, false, false,| Geschenkelager|, fail, AA
|Falke auf Handschuh silberfarben|, 2015, 08, 10, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Holzdose|, 2015, 08, 16, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Die Maus (Büro BM)|, 2015, 08, 29, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Wandteller, Silber|, 2015, 08, 18, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Schmuckschatulle, Holz|, 2015, 08, 20, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Gefäß, Silber|, 2015, 08, 28, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|DVD|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Vase, Lapislazuli|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|erzens er, a s azu e e  n  - -  von  z übergeben)|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Schale, Silber|, 2015, 08, 31, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Schale, Silber|, 2015, 08, 31, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Schale, Silber|, 2015, 08, 31, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Notizbuch, Leder mit Bambusstiften|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Plakette mit Medaille|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Buch, in Leder gebunden|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Teppich (010-0)|, 2015, 08, 30, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Book of Ecclesiastes, of the Preacher, illustrations by Ernst Neizvestny|, nicht bekannt, 08, 30, 00.00, false, false,| Geschenkelager|, fail, AA
|Schale, Glas mit Metalldeko|, 2015, 09, 18, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Porzellanteller und -flasche|, 2015, 09, 18, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Vase|, 2015, 09, 18, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Boot, Porzellan|, 2015, 09, 21, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Kanne|, 2015, 09, 21, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Zuckerdose|, 2015, 09, 21, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Milchkännchen|, 2015, 09, 21, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Tassen, Untertassen|, 2015, 09, 21, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Kanne|, 2015, 09, 22, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Milchkännchen|, 2015, 09, 22, 00.00, false, false,| esc en Geschenkelager|, fail, AA
|Zuckerdose  An:  Zentrale |, 2015, 09, 22, 00.00, false, false,| lager|, fail, AA
|Untertassen  An:  Zentrale |, 2015, 09, 22, 00.00, false, false,| lager|, fail, AA
|Tassen  An:  Zentrale |, 2015, 09, 22, 00.00, false, false,| lager|, fail, AA
|Acryl auf Leinwand  An:  Zentrale |, 2015, 09, 21, 00.00, false, false,| lager|, fail, AA
|gerahmtes Bild zisil. Blume, Silber  An:  Zentrale |, 2015, 09, 30, 00.00, false, false,| lager|, fail, AA
|Holzschachtel mit 'Pfauenbild'  An:  Zentrale |, 2015, 04, 14, 00.00, false, false,| lager|, fail, AA
