"Flasche Riesling Spätlese trocken sowie DVD ""Zerrissene Umarmungen"" als Dank für eine Rede am 18.06.2010",21,6,2010,,True,False,Behalten,success,bmas
"Buch mit dem Titel ""Andere Augen - ein Fotolesetasthörbuch"" für Rede ",25,5,2010,,False,True,Abgabe Dienstherr,fail,bmas
"Porzellanschälchen von KPM für Teilnahme und Rede an der Sitzung des ZDH-Ausschusses ""Sozialversicherung""",1,7,2010,,False,True,Abgabe Dienstherr,fail,bmas
Bilderrahmen mit 10 schweizer Briefmarken ,22,7,2010,,True,False,Behalten,success,bmas
Porzellanteller von Royal Delft,3,9,2010,,False,True,Abgabe Dienstherr,fail,bmas
Schmuckkästchen mit Hamsa-Symbol,6,9,2010,,False,True,Abgabe Dienstherr,fail,bmas
2 CD´s durch persönliche Überreichung,14,9,2010,,False,True,Abgabe Dienstherr,fail,bmas
1 Memospiel Nutzfahrzeuge - unaufgefordert zugeschickt,13,10,2010,,True,False,Behalten,success,bmas
"Buch zum Thema ""Ghettorenten"", Gastgeschenk bei Dienstreise nach Israel",15,10,2010,,True,False,Behalten,success,bmas
"Buch ""Zeugnisse des Holocaust - Gedenken in Yad Vashem; Gastgeschenk bei einer Dienstreise nach Israel",15,10,2010,,False,True,Abgabe Dienstherr,fail,bmas
"3 israelische Briefmarken in Acryl, Designer Haimi Kivkovitch",26,10,2010,,True,False,Behalten,success,bmas
"Buch von Sven Söllner ""Studiengebühren und das Menschenrecht auf Bildung"" sowie Buch von Jürgen Meyer ""Charta der Grundrechte der Europäischen Union""",26,10,2010,,False,True,Abgabe Dienstherr,fail,bmas
"Buch von Ulrike Lange-Michael und Lörg Lantelmé: ""Gudensberg"" als Gastgeschenk bei einer Podiumsdiskussion ",8,11,2010,,True,False,Behalten,success,bmas
Taschenkalender ,17,11,2010,,True,False,Behalten,success,bmas
Präsentkorb ,23,11,2010,,True,False,Behalten,success,bmas
"Buch ""55 Gründe Ingenieur zu werden""  von Autor Dr.-Ing. Ekkehard Schulz",23,11,2010,,True,False,Abgabe Dienstherr,fail,bmas
Buchkalender für das Jahr 2011 von Repräsentant der Taipeh Vertretung der Bundesrepublik Deutschland,23,11,2010,,True,False,Abgabe Dienstherr,fail,bmas
"Buch ""Werte Wissen Wachstum"" von Dr. Klaus Engel und Michael Vassiliadis ",25,11,2010,,True,False,Abgabe Dienstherr,fail,bmas
"Buch ""Juristinnen"" von Marion Röwekamp ",6,12,2010,,False,True,Abgabe Dienstherr,fail,bmas
Strohhauers Original Heidelberger Christstollen,7,12,2010,,True,False,Behalten,success,bmas
Vier Tassen ,7,12,2010,,True,False,Behalten,success,bmas
"Buch ""Einundzwanzig Jahrhundertgefahren Jahrhundertchancen""",10,12,2010,,True,False,Abgabe Dienstherr,fail,bmas
2 Bücher: Aus Politik und Kultur 7; Digitalisierung: Kunst und Kultur sowie 2 Bücher: Aus Politik und Kultur 6; Künstlerleben: Zwischen Hype und Havarie v. Olaf Zimmermann/Theo Geißler im Rahmen einer Besprechung,20,12,2010,,False,True,Abgabe Dienstherr,fail,bmas
"Porzellanbecher, orange als Weihnachts-/Neujahrsgruß",28,12,2010,,False,True,Abgabe Dienstherr,fail,bmas
"Bildband ""Hidden China"" von Alessandra Meniconzi",28,12,2010,,True,False,Abgabe Dienstherr,fail,bmas
1 silbernen Schutzengel-Schlüsselanhänger,26,8,2010,,True,False,Behalten,success,bmas
Regenschirm bei Gespräch zum ELENA-Verfahren,1,12,2010,,True,False,Behalten,success,bmas
"Buch von Daniel Kehlmann ""Die Vermessung der Welt"" für dienstl. Vortrag ",16,3,2010,,True,False,Behalten,success,bmas
Einladung  zum Eishockey-Bundesliga-Spiel in Berlin,17,12,2010,,False,True,Rueckgabe,fail,bmas
Einfaches gerahmtes Bildchen mit traditioneller chin. Darstellung bei Besuch einer 25-köpfigen chin. Besuchergruppe am 02.11.2010 in Berlin zu einem Vortrag zum Thema Arbeitsschutzsystem in Deutschland,8,11,2010,,True,False,Behalten,success,bmas
"CD ""Soldier of Love"" von Sade im Rahmen der Sitzung der Pflegekommission am 01.03.2010",2,3,2010,,True,False,Behalten,success,bmas
Heidelberger Christstollen (1.500 g) ,3,12,2010,,True,False,Behalten,success,bmas
Rückgabe Cebit-Tageskarte,2,3,2010,,False,True,Rueckgabe,fail,bmas
Buch als Geburtstagsgruß ,17,6,2011,,True,False,Behalten,success,bmas
Tischkalender als Dank für die gute Zusammenarbeit,20,12,2011,,True,False,Behalten,success,bmas
"Buch ""Zeitbombe Internet"" als Weihnachtspräsent",19,12,2011,,True,False,Behalten,success,bmas
 Glas Honig und ein Tütchen Wildblumensamen als Weihnachtspräsent,19,12,2011,,True,False,Behalten,success,bmas
"Unaufgeforderte Zusendung des Buches ""Ich arbeite in einem Irrenhaus"" ",12,10,2011,,True,False,Behalten,success,bmas
"Flasche Wein (Staatliche Weinbaudomäne Oppenheim, Riesling trocken)",25,7,2011,,True,False,Behalten,success,bmas
