"Buch ""Dachdecker wollte ich eh nicht werden"" von Raul Krauthausen", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/5, Behalten, BMAS, success
"Teilnahme an der Veranstaltung: 25 Jahre ""Neues Handeln"" (Rahmenagentur des BMAS)", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/5, Behalten (Dienstgebrauch), BMAS, success
Kleine Schale/Teller 24 Karat vergoldet, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/12, Abgabe Dienstherr, BMAS, success
Jahrbuch des Landesarchivs Berlin 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/13, Abgabe Dienstherr, BMAS, success
3 Gläser, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/25, Behalten, BMAS, success
"Schokolade, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/27, Abgabe Dienstherr, BMAS, success
Mobiles USB-Akku Ladegerät, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/27, Behalten, BMAS, success
Mobiles USB-Akku Ladegerät, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/27, Behalten, BMAS, success
Mobiles USB-Akku Ladegerät, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/6/27, Behalten, BMAS, success
Table Display für typische Makeups von Opersängern, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/8, Abgabe Dienstherr, BMAS, success
Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/10, Behalten, BMAS, success
Vase, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/10, Behalten, BMAS, success
"2 Porzellan-Schlüsselanhänger, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/10, Behalten, BMAS, success
"Kugelschreiber, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/14, Abgabe Dienstherr, BMAS, success
"1) Krawatte, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/29, Behalten (Dienstgebrauch), BMAS, success
Tarifsammlung für die Bauwirtschaft, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/7/31, Abgabe Dienstherr, BMAS, success
Damenschal aus Seide, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/8/4, Abgabe Dienstherr, BMAS, success
"Einladung Festakt ""Mestemacher Preis Managerin des Jahres 2014""", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/8/15, Behalten (Dienstgebrauch), BMAS, success
Schreibblock, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/8/26, Behalten, BMAS, success
Notizblock, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/8/26, Behalten, BMAS, success
"Einladung Festakt ""Mestemacher Preis Managerin des Jahres 2014""", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/9/8, Behalten (Dienstgebrauch), BMAS, success
Poloshirt, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/9/24, Behalten, BMAS, success
Kugelschreiber mit BMAS-Gravur, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/9/16, Behalten, BMAS, success
"Buch, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/6, Behalten (Dienstgebrauch), BMAS, success
"Pralinenmischung von Heilemann, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/8, Behalten (Dienstgebrauch), BMAS, success
"1.) Kaffeetasse mit Aufdruck Freistaat Sachsen 2.) Musik-CD des Staatsministeriums für Soziales und Verbraucherschutz Sachsen", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/21, Behalten, BMAS, success
vierte Auflage des Corporate Health Jahrbuch 2014, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/9, Abgabe Dienstherr, BMAS, success
Kommentar zum Betriebsrentenrecht mit Insolvenzsicherung und Versorgungsausgleich, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/21, Abgabe Dienstherr, BMAS, success
Kommentar zum Betriebsrentengesetz, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/9/20, Abgabe Dienstherr, BMAS, success
Kommentar zum Betriebsrentengesetz, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/9/20, Abgabe Dienstherr, BMAS, success
Flasche Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/23, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/15, Behalten, BMAS, success
Schreibset, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/24, Behalten, BMAS, success
Mini-Holzbank und Flasche Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/30, Behalten, BMAS, success
Taschentuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/4, Behalten, BMAS, success
"Funkmaus, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/6, Abgabe Dienstherr, BMAS, success
DVD + Kunststoffarmringe, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/10, Behalten, BMAS, success
Pralinen + Marmelade, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/14, Behalten, BMAS, success
Flasche Sekt, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/19, Behalten, BMAS, success
Champagner Moutard Brut Grand Cuvée, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/9/17, Behalten, BMAS, success
Glaswürfel, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/24, Abgabe Dienstherr, BMAS, success
USB Stick 4 Gigabite, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/24, Behalten, BMAS, success
"Geschenkebox (Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/25, Behalten (Dienstgebrauch), BMAS, success
Kommentar zum Betriebsrentengesetz, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/10/21, Abgabe Dienstherr, BMAS, success
Adventskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/14, Behalten, BMAS, success
Adventskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/2, Behalten, BMAS, success
Adventskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/3, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/5, Behalten, BMAS, success
"Adventskalender NIKKUS Veranstaltungstechnik", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/8, Behalten, BMAS, success
Annaberger Faltstern (Weihnachtsstern Erzgebirge), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Behalten, BMAS, success
Premium Elisen Schatulle von Lebkuchen Schmidt für mehrere Mitarbeiter, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Behalten, BMAS, success
CD-Best of Christmas (105.5 Spreeradio), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Behalten, BMAS, success
"Ezetil Keep Cool Professional Bottle Cooler, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Abgabe Dienstherr, BMAS, success
2 Weihnachtskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Behalten, BMAS, success
Süßigkeiten, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Behalten, BMAS, success
Jahreskalender 2015, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/10, Behalten, BMAS, success
"Konferenzmappe, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/2, Behalten (Dienstgebrauch), BMAS, success
600g Köln Dom - Spekulatius Präsentbox, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/11, Behalten, BMAS, success
"Broschüre ""Stichwort Kommentar Behindertenrecht""", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/11/11, Abgabe Dienstherr, BMAS, success
3 Kalender Franz - Sales - Haus, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/5, Behalten, BMAS, success
Süßigkeiten, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/9, Behalten, BMAS, success
"Bewirtung im Allgemein üblichen und angemessenen Rahmen (Drei-Gang-Menü), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/11, Behalten (Dienstgebrauch), BMAS, success
1 Flasche Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/10, Behalten, BMAS, success
Kalender Kirgisistan 2015, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/2, Behalten, BMAS, success
"Praxisbuch ""Inklusion Vielfalt Gestalten""", Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/12, Abgabe Dienstherr, BMAS, success
Packung mit 4 Pralienen und Informationsbroschüre, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/11, Behalten, BMAS, success
Adventskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/5, Behalten, BMAS, success
4 Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/16, Behalten, BMAS, success
Wandkalender (30x40 cm), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/17, Behalten, BMAS, success
Wandkalender (35x90 cm), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/17, Behalten, BMAS, success
Wandkalender (35x40 cm), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/17, Behalten, BMAS, success
"Alutrinkflasche für das Fahrrad, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/17, Abgabe Dienstherr, BMAS, success
CD, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/17, Behalten, BMAS, success
Tütchen Lebkuchen-Gewürzmischung (2 Gramm), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/18, Behalten, BMAS, success
Flasche Wein, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/16, Behalten, BMAS, success
Taschenkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/19, Behalten, BMAS, success
Wandkalender (ca. DINA2), Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/30, Behalten, BMAS, success
"0, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/18, Abgabe Dienstherr, BMAS, success
Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/22, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/22, Behalten, BMAS, success
Feinster Nürnberger Elisen-Lebkuchen, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/30, Behalten, BMAS, success
Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/29, Behalten, BMAS, success
Adventskranz, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/23, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2014/12/23, Behalten, BMAS, success
"Schwarzwälder Schinken, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/5, Behalten (Dienstgebrauch), BMAS, success
"Dose Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/5, Behalten (Dienstgebrauch), BMAS, success
Jahreskalender 2015 DIN A5, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/5, Behalten, BMAS, success
Eine Schachtel Pralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/6, Behalten, BMAS, success
"Ein Buch ""Gute Arbeit; Ausgabe 2015""", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/6, Abgabe Dienstherr, BMAS, success
Wandkalender 2015 in Posterform, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/12, Behalten, BMAS, success
Wandkalender DIN A3, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/9, Behalten, BMAS, success
"Tasse, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/20, Abgabe Dienstherr, BMAS, success
"Weihnachtspräsent, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/7, Behalten (Dienstgebrauch), BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/2/18, Behalten, BMAS, success
Einladung Symposium der Tarifvertragsparteien der Bauwirtschaft mit Abendessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/1/14, Behalten (Dienstgebrauch), BMAS, success
"Buch ""The Symphony of Siveryanska Land"" bestickter Tischläufer", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/2/24, Behalten, BMAS, success
Einladung zum Mittagessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/3/12, Behalten, BMAS, success
Einladung zum Mittagessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/3/12, Behalten, BMAS, success
Einladung zum Mittagessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/3/12, Behalten, BMAS, success
Einladung zum Mittagessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/3/16, Behalten, BMAS, success
Flasche Baden Kreisler Diedesheimer Herzogsberg Auxerrois 2013, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/3/26, Behalten, BMAS, success
Handtuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/4/7, Behalten, BMAS, success
Kugelschreiber, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/4/22, Behalten, BMAS, success
Abenddinner & Get-together im Porsche Museum, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/5/18, Behalten (Dienstgebrauch), BMAS, success
"1x Flasche Ellmendinger Keulebuckel, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/5/6, Abgabe Dienstherr, BMAS, success
"Süßigkeiten (Frustschutzbärchen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/5/7, Abgabe Dienstherr, BMAS, success
Einladung zum Mittagessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/5/6, Behalten (Dienstgebrauch), BMAS, success
Buch 'ADHS aus Sicht einer betroffenen Familie', Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/3, Abgabe Dienstherr, BMAS, success
"Musikkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/11, Abgabe Dienstherr, BMAS, success
Blumenstrauß, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/18, Behalten, BMAS, success
1x Flasche Prosecco, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/17, Behalten, BMAS, success
Buch 'Geht alles gar nicht', Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/23, Behalten, BMAS, success
"Teilnahme an der Verleihung des Mestemacher Preises ""Managerin des Jahres 2015"" im Hotel Adlon Berlin mit Einladung zum Mittagessen", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/19, Behalten (Dienstgebrauch), BMAS, success
Stiftehalter, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/26, Behalten, BMAS, success
"Buch über das Reisen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/6/29, Abgabe Dienstherr, BMAS, success
"Balsamico-Öl, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/1, Behalten (Dienstgebrauch), BMAS, success
Thomas Espresso-Set (3 tlg.) Sunny Day New-Red, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/2, Abgabe Dienstherr, BMAS, success
"Buch BMW Art Cars, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/8, Behalten, BMAS, success
Modell Fregatte Klasse 125, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Abgabe Dienstherr, BMAS, success
"Kuscheltier, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/31, Behalten (Dienstgebrauch), BMAS, success
Thermoskanne, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/31, Behalten, BMAS, success
USB Stick (4 GB), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/8/6, Behalten, BMAS, success
Bildband Blohm+Voss Beautifully Engineered, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Abgabe Dienstherr, BMAS, success
Bildband Blohm+Voss Beautifully Engineered, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/30, Abgabe Dienstherr, BMAS, success
Modell Airbus A320, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Abgabe Dienstherr, BMAS, success
Modell klein Airbus A320 neo, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Abgabe Dienstherr, BMAS, success
"Schlüsselband, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Behalten (Dienstgebrauch), BMAS, success
Modell klein Airbus A320 neo, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/30, Abgabe Dienstherr, BMAS, success
"Schlüsselband, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/30, Abgabe Dienstherr, BMAS, success
Modell klein Airbus A320 neo, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Abgabe Dienstherr, BMAS, success
"Schlüsselband, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/7/28, Behalten (Dienstgebrauch), BMAS, success
kleine Tischuhr (als Werbegeschenk), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/8/24, Abgabe Dienstherr, BMAS, success
Schmuckteller in Samtschatulle, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/8/31, Abgabe Dienstherr, BMAS, success
Einladung zur Teilnahme an der 23. Preisverleihung des Deutschen Wirtschaftsbeirates als Mitglied des Messebeirats, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/1, Behalten (Dienstgebrauch), BMAS, success
2x Kalender 2016 mit Tipps zum Thema Gesundheit, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/15, Behalten, BMAS, success
"Visitenkartenbox, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/24, Behalten (Dienstgebrauch), BMAS, success
"Visitenkartenbox, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/23, Behalten (Dienstgebrauch), BMAS, success
Krawatte mit Motiv des finnischen Regierungsgebäudes, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/24, Behalten, BMAS, success
Kosmetik-Handset für Männer, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/25, Behalten, BMAS, success
Kosmetik-Handset für Männer, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/28, Behalten, BMAS, success
Halstuch, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/24, Behalten, BMAS, success
"Teilnahme an der Verleihung des Mestemacher Preises ""Managerin des Jahres 2015"" im Hotel Adlon Berlin mit Einladung zum Mittagessen", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/9/17, Behalten (Dienstgebrauch), BMAS, success
"Quartett (Spielkarten) ""QuarTED"" (Karten mit Inhalten zur Vergaberechtsreform)", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/2, Behalten, BMAS, success
Fotorahmen aus Plastik und Papier, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/13, Behalten, BMAS, success
"Buch ""Wild und köstlich""", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/14, Behalten, BMAS, success
"1 Flasche Wein Les Trois Tomates 0, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/23, Behalten (Dienstgebrauch), BMAS, success
"Schreibblock, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/20, Behalten (Dienstgebrauch), BMAS, success
1 Kasten Gebäck (250g), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/22, Behalten, BMAS, success
1 Kasten Gebäck (250g), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/22, Behalten, BMAS, success
"Tischaufsteller ""Help Age India""", Bundesministerium fuer Arbeit und Soziales, 2015, 2015/10/28, Behalten, BMAS, success
kleiner Bilderrahmen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/2, Behalten, BMAS, success
Eintrittkarten für PASS Late Year Benefiz mit Ute Lemper am 28.11.2015 in der Alten Oper in Frankfurt am Main, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/4, Behalten, BMAS, success
Einladung zum Abendessen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/6, Behalten (Dienstgebrauch), BMAS, success
"Keramiktopf mit Lakritz, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/26, Abgabe Dienstherr, BMAS, success
"Steinguttopf mit Lakritze, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/26, Abgabe Dienstherr, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/1, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/1, Behalten, BMAS, success
"100g Pecans, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/2, Behalten (Dienstgebrauch), BMAS, success
Reisewecker, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/2, Behalten, BMAS, success
Adventskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
2 Packungen Pekannüsse, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Lindt-Adventskalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Glas Honig (250g), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Ladegerät für Smartphones, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Ladegerät für Smartphones, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Ladegerät für Smartphones, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Packung Pekannüsse, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Packung Pekannüsse, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Ladegerät für mobile Geräte, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/27, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/30, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/27, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/27, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/20, Behalten, BMAS, success
folkloristisches Oberhemd, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/23, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/20, Behalten, BMAS, success
2 Tüten gebrannte Mandeln, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/8, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/16, Behalten, BMAS, success
Ikebana Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/15, Behalten, BMAS, success
"Mandeln, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/15, Behalten (Dienstgebrauch), BMAS, success
Tischkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/14, Behalten, BMAS, success
Tischkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/10, Behalten, BMAS, success
Glas mit selbstgebackenen Keksen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/16, Behalten, BMAS, success
Wanduhr, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/17, Abgabe Dienstherr, BMAS, success
Präsentkorb, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/11, Behalten, BMAS, success
1 Holzkiste Plantagen Schokolade, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/4, Behalten, BMAS, success
CD Best of Christmas 4, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/7, Behalten, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/8, Behalten, BMAS, success
"Bewirtung mit 1 Glas Wasser, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/8, Behalten (Dienstgebrauch), BMAS, success
Box mit Schokoladenpralinen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/17, Behalten, BMAS, success
"1 Dresdner Christstollen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/18, Abgabe Dienstherr, BMAS, success
2 Flaschen Wein (ohne genauere Beschreibung), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/18, Behalten, BMAS, success
Men's Kit Reiseset für Männer, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/18, Abgabe Dienstherr, BMAS, success
Bilderrahmen, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/18, Abgabe Dienstherr, BMAS, success
Adventskalender (Schokolade), Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/16, Behalten, BMAS, success
Ukrainischer Teller, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/22, Abgabe Dienstherr, BMAS, success
"Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/23, Behalten (Dienstgebrauch), BMAS, success
kleines Mokka-Set nebst Dekoteller aus Sarajewo, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/18, Abgabe Dienstherr, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/18, Behalten, BMAS, success
Einladung zum Neujahrskonzert, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/3, Behalten, BMAS, success
"Tischkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/11/18, Behalten (Dienstgebrauch), BMAS, success
Wandkalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/22, Behalten, BMAS, success
USB Stick, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/22, Behalten, BMAS, success
"Präsentkorb (Marmelade, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/23, Behalten (Dienstgebrauch), BMAS, success
kleine Schreibtischlampe, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/28, Behalten, BMAS, success
Kelender 2016, Bundesministerium fuer Arbeit und Soziales, 2015, 2015/12/30, Behalten, BMAS, success
Wandkalender 2016, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/4, Behalten, BMAS, success
Niedegger Marzipansortiment, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/4, Behalten, BMAS, success
echter Dresdner Christstollen, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/6, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/7, Behalten, BMAS, success
Geschenkpackung mit gebrannten Mandeln, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/11, Behalten, BMAS, success
Geschenkpackung mit gebrannten Mandeln, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/11, Behalten, BMAS, success
Kalender, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/12, Behalten, BMAS, success
Wandkalender 2016, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/14, Behalten, BMAS, success
Taschenlampe mit USB Anschluss, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/18, Behalten, BMAS, success
"Einladung zum Festakt 11. Preisverleihung des ""Mestemacher Preises Spitzenvater des Jahres"" im Hotel InterContinental", Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/20, Behalten (Dienstgebrauch), BMAS, success
"Pralinen von Milka ""kleines Dankeschön""", Bundesministerium fuer Arbeit und Soziales, 2015, 2016/2/1, Behalten, BMAS, success
T-Shirt, Bundesministerium fuer Arbeit und Soziales, 2015, 2016/1/28, Behalten, BMAS, success
